ticket_volume,deadline_proximity,sleep_quality,complexity,interruptions,eeg_beta,eeg_alpha,eeg_delta,eeg_theta,state_label
3,0,2,0,2,0.279560803849241,0.6996196594298054,0.6916212818130782,0.6072276360786617,Fatigued
3,1,1,0,2,0.5259549739258169,0.414614010617723,0.3187999712430891,0.68501955290381,Distracted
2,0,1,1,0,0.3751387508591818,0.6518901882369397,0.35568616259920827,0.0,Relaxed
0,3,0,1,0,0.3332817752282296,0.6865330455806941,0.0,0.034713676551019416,Relaxed
1,0,3,0,3,0.12207263154640564,0.8997416910636342,0.9782151701179701,1.0,Fatigued
3,0,0,1,2,0.47391112012705305,0.4647207525021457,0.0,0.682396835509397,Distracted
0,3,1,2,0,0.5196676744186022,0.487579119553835,0.35517954915900896,0.0,Focused
1,1,2,0,0,0.3410834602542956,0.6526807556576864,0.615268876759644,0.0,Relaxed
0,1,1,0,2,0.14268214169906593,0.871329918845288,0.3105083322964127,0.7569104134425385,Distracted
1,0,2,3,3,0.3618042148527648,0.6203469333130442,0.687860601278158,1.0,Fatigued
1,2,1,0,3,0.4352524819472513,0.4818985727450955,0.38893210354773655,0.9769433687739651,Distracted
1,1,1,1,3,0.32450358301605914,0.7096157737636788,0.275369469301251,0.9636019302199358,Distracted
1,0,2,1,1,0.15032553912471097,0.8717316720811278,0.7073726643276392,0.3771680484910536,Fatigued
0,3,0,3,1,0.61094517397304,0.4270485385772107,0.0,0.3473895240729923,Focused
1,3,1,3,2,0.7855225357515424,0.18390707792764038,0.36415531121305295,0.7482369476919465,Stressed
3,1,1,1,3,0.6253460328856753,0.36689574484618415,0.2845022182331996,0.9729908928198291,Distracted
0,0,1,0,3,0.0,1.0,0.3655642446026207,0.877999460447155,Distracted
1,3,2,2,1,0.5771720678264661,0.4156141208853862,0.5915171217132337,0.26873302819250117,Focused
1,1,2,2,3,0.3412872496519467,0.6795780855565383,0.6412384062743819,1.0,Distracted
0,0,1,3,3,0.15876576720166738,0.8780117644470632,0.3969366923085802,1.0,Distracted
1,3,1,0,1,0.47311490633194203,0.534437262546992,0.37156048772724226,0.4074824357393163,Focused
1,3,1,0,0,0.5510918469418423,0.435642799140546,0.31537509515835593,0.10031288257607263,Focused
1,1,3,3,1,0.4199974002538479,0.687606663919925,0.9626441611903921,0.35510365797930615,Fatigued
1,0,1,2,3,0.2239625636128476,0.7427912904461101,0.31135177990245616,1.0,Distracted
1,2,1,3,3,0.5854471152319469,0.4670350088625676,0.31707506606135627,1.0,Distracted
1,0,2,1,3,0.20215613582159445,0.8471613183164205,0.6884297829642754,0.9115118597045612,Fatigued
1,1,1,2,3,0.3415829997866477,0.6929612411721773,0.3942472883693358,1.0,Distracted
1,1,3,2,1,0.3705325953384496,0.6267567250397013,0.9329670321774826,0.41887526484807647,Fatigued
1,0,1,1,3,0.12834544581654111,0.9183093960153877,0.32199059129204044,0.9910653411007689,Distracted
1,3,1,2,1,0.6824070937725281,0.4077559725257638,0.316653377660815,0.3575618152813236,Focused
3,2,2,3,3,0.9110337436683574,0.04846278234126197,0.6494680569773581,1.0,Stressed
2,1,3,3,0,0.6146039076303511,0.43975263595848585,1.0,0.0,Fatigued
2,2,2,2,0,0.6511294662483493,0.3175524160380574,0.5993815570094219,0.0,Focused
0,1,1,2,2,0.22011627082152635,0.7722458566839094,0.3703418949256355,0.7017597652117546,Distracted
1,0,1,1,0,0.21342110035918255,0.7648123342192766,0.3208881339779453,0.0,Relaxed
1,1,2,3,2,0.5270188205676597,0.4329619135065708,0.6076639953289059,0.7407577344399496,Distracted
2,2,2,0,0,0.5322411351358399,0.4680622414944022,0.7025627007854043,0.0,Fatigued
1,3,1,1,3,0.6368828113024003,0.3257725849943447,0.26269984751887576,0.9908418170595222,Distracted
2,0,1,1,0,0.3825757770725096,0.615915298287189,0.3642142506351153,0.0,Relaxed
2,0,1,3,0,0.5052546285001077,0.5163576793652428,0.31871505152171076,0.0,Focused
1,0,1,1,2,0.14197697182681304,0.88198767181281,0.31656908114547805,0.6496300511309846,Relaxed
1,1,3,1,0,0.42769658666091387,0.6305843868735819,1.0,0.09892365408179261,Fatigued
3,2,1,3,0,0.8478877131917933,0.1497812852204753,0.3826212460386193,0.0,Stressed
0,3,1,3,3,0.6063332168016664,0.3774990482968036,0.37859199461763765,0.9242825809997886,Distracted
1,0,1,3,1,0.2737756089874238,0.7789241610600915,0.3475445958343213,0.2806969552985471,Relaxed
1,0,1,0,1,0.11366131646420012,0.8788953573146987,0.3304571987161836,0.36684321215798094,Relaxed
3,1,1,0,0,0.4796536507700789,0.5527783356799925,0.20214332343863084,0.04542685851974412,Focused
1,1,1,2,3,0.28982768531023445,0.6566053806967541,0.34663620809353823,0.9598379430020648,Distracted
1,0,2,0,2,0.16705556057951834,0.9351141147253302,0.7589230380021293,0.6559054240647583,Fatigued
1,0,0,0,2,0.22529386197654513,0.7584030154985867,0.03163863005757567,0.6522306815689998,Distracted
0,0,1,0,0,0.030956504271610875,1.0,0.36472581544721516,0.0018138586856660272,Relaxed
1,0,1,2,2,0.2701071929453621,0.7257269112487601,0.33203822495936897,0.5897559874369193,Relaxed
1,2,2,1,3,0.38609267099753,0.6863848061285528,0.6827884311710669,0.9898485397722208,Fatigued
0,2,1,1,1,0.4012141953957339,0.6251706338860998,0.3428455373628346,0.34596998140604285,Focused
2,0,1,1,2,0.3806734422551329,0.6499984434446824,0.3407917126829608,0.6319789690638264,Relaxed
2,3,2,3,1,0.8243902531134853,0.1270190781310336,0.6507107507693163,0.2795096763866997,Fatigued
3,3,3,1,3,0.8334988994981994,0.16541067889237404,0.931967915074628,1.0,Fatigued
1,1,0,3,0,0.46559562065554067,0.43109836572911847,0.02409687721499741,0.0,Focused
3,0,0,2,3,0.514674074688477,0.5229248913329662,0.0,1.0,Distracted
1,3,0,2,0,0.6612653622334195,0.2905929264646635,0.028915286773823903,0.0,Focused
1,0,2,1,0,0.23927354992946345,0.8055015370809291,0.6941198326064115,0.004403513897440569,Fatigued
0,3,2,1,2,0.5200483549176357,0.44573519443064186,0.6865776393924043,0.7272191603268817,Fatigued
1,1,3,2,1,0.44370113233572633,0.5288282478296155,0.9688039634469463,0.33367797416138734,Fatigued
2,1,2,0,0,0.3266914975526771,0.6598840183283466,0.6565086192947278,0.018849204106769005,Fatigued
2,0,2,3,2,0.5106775654380321,0.3412815628787017,0.5959244778242871,0.6818327691818189,Distracted
1,3,1,0,2,0.5219442189076786,0.47245642443736907,0.34139765012808954,0.6756510782236969,Distracted
0,0,3,3,0,0.2048624676954712,0.7384357244344797,0.981583704566467,0.04598559122548483,Fatigued
1,3,2,3,0,0.70129737056261,0.3222516518370249,0.7400128595251131,0.0,Fatigued
2,0,1,0,0,0.3202220234963029,0.7146710503353086,0.3426510731721588,0.0,Relaxed
2,1,2,1,0,0.4839016421758965,0.46923577395122684,0.5982238186715086,0.08401927078778856,Focused
1,2,2,3,3,0.5302459978614378,0.44478092284552095,0.6038875069921942,0.8654174489522406,Distracted
1,3,1,0,0,0.6474304680423838,0.28728852490433215,0.21326099496158635,0.0,Focused
1,3,2,2,1,0.6983787386576045,0.3357168623710171,0.602914028197637,0.3348789595867196,Focused
0,2,0,1,2,0.3059785147318916,0.7644553967949926,0.03318390818646331,0.6674427154672385,Distracted
1,1,1,1,1,0.39840612496421013,0.6068216109712401,0.3531614057300103,0.29125101504526607,Relaxed
2,1,1,1,0,0.45596393458085005,0.5583314515706836,0.3306370813024818,0.0,Focused
1,2,2,1,3,0.4950512188797109,0.470232476158599,0.6265686182662964,1.0,Distracted
2,1,1,3,1,0.5707178207861247,0.4789755762313866,0.38167148469747253,0.3073969019596207,Focused
2,0,1,0,2,0.2622958468895927,0.6802872099897578,0.38433079596311015,0.6743945914074726,Distracted
1,1,2,3,0,0.5291160560100321,0.46833661812952065,0.6976478093715689,0.0,Fatigued
2,2,2,3,2,0.751821236824538,0.16964250885521814,0.6690522574538625,0.6098029869576709,Fatigued
0,0,2,2,1,0.22565496410431396,0.8277605624309077,0.8093365356213045,0.33376191826509133,Fatigued
2,0,1,2,0,0.415180452844151,0.5984768073180309,0.2839594041652685,0.020675325406071,Focused
1,0,1,3,1,0.37825046039642607,0.626522748056705,0.35595851876942697,0.3493823177857975,Relaxed
2,3,1,1,2,0.7689540107606344,0.19719649374721895,0.41624140152765526,0.6610627390347834,Stressed
2,0,2,0,3,0.31702570521152285,0.7966811358753061,0.6900454913720873,1.0,Fatigued
1,2,2,2,2,0.5871229879374322,0.34320004161490575,0.6933677824119653,0.624064827471696,Fatigued
2,0,3,3,2,0.4427598184811266,0.5990430275061172,0.991426082560012,0.572841886669105,Fatigued
3,3,2,3,0,0.9840203650849065,0.02780590491251022,0.6498972750970482,0.07043585590664868,Stressed
2,3,2,1,3,0.7930606434379347,0.25300350952837464,0.6985787662007342,0.9941489295968059,Fatigued
2,1,2,3,1,0.6019788270021058,0.45352879816997343,0.7534940849158979,0.2986221749074631,Fatigued
2,0,1,1,3,0.2554874576366071,0.5857770886091653,0.3919673019757649,0.9484814750494015,Distracted
1,0,1,3,3,0.4279897884522954,0.4913220549076851,0.4056871908094558,1.0,Distracted
1,0,2,0,2,0.14023980864435312,0.8595184894658894,0.7005929806873927,0.5866614482537178,Fatigued
0,1,2,3,2,0.3607916132422351,0.6325615200526639,0.709984449566289,0.5989336643442349,Fatigued
1,1,1,0,1,0.2346916915895268,0.7770181071678188,0.35781760354568015,0.2870681971822241,Relaxed
1,2,1,2,2,0.5492608483651833,0.4765290981394787,0.44112530930097243,0.6359273153014989,Focused
2,1,2,0,0,0.4639066800431303,0.5302815372715735,0.712235350474453,0.0,Fatigued
2,0,2,0,1,0.3070330312473538,0.7399564193961309,0.7013297763906641,0.296691242687261,Fatigued
1,3,1,2,3,0.5619508925594849,0.5485879406762417,0.38169895033487855,0.9752287142038076,Distracted
2,1,1,3,0,0.5606346114876885,0.41432351651458,0.3727836733656354,0.0,Focused
2,2,1,1,3,0.6038474865645705,0.32107286804919494,0.4586475229048095,1.0,Distracted
1,1,1,3,1,0.38440694472561887,0.5889165222289339,0.274983877225635,0.3952418969503611,Relaxed
1,0,2,3,2,0.35351636263612035,0.5821092438400657,0.7091162234373162,0.752929412526165,Fatigued
1,2,2,3,2,0.539480855246415,0.46721232634541116,0.6297549689630686,0.6724192693124499,Distracted
1,1,2,0,3,0.2698624796120783,0.750236448504532,0.699402226039596,1.0,Fatigued
0,1,2,0,2,0.18790682010621476,0.8275514793590197,0.704777169083803,0.6514489106587326,Fatigued
2,1,2,0,2,0.4780448815131964,0.45820064282931194,0.7463413413689236,0.7364199186138827,Fatigued
0,0,2,0,2,0.028244706761428623,0.9343312505664412,0.6266850735448064,0.7248087496321942,Distracted
1,2,0,2,3,0.47960946822868306,0.471242213622063,0.03736078408207146,1.0,Distracted
1,2,2,2,3,0.5726517657417483,0.3998209300669181,0.5811569512156612,1.0,Distracted
1,1,3,2,1,0.5214793213845279,0.47810951051248146,0.903463380602137,0.31433346600452455,Fatigued
0,2,2,2,0,0.511314951808529,0.47952552735776255,0.6418931933847376,0.0,Focused
2,3,1,1,1,0.7623436030011002,0.1882060443789333,0.2837896859865805,0.33475900191922503,Stressed
0,2,3,3,1,0.4188224602654145,0.6614414914567909,1.0,0.4363543952106586,Fatigued
2,0,1,3,2,0.5371210410604006,0.4788712854020865,0.31298403424756616,0.681280756361444,Distracted
1,1,1,2,2,0.5295296137773321,0.43567184802190123,0.3744148650084711,0.6478024992466112,Focused
2,0,2,2,0,0.42302940373456843,0.5760415022481707,0.7153736979706582,0.08548961647153674,Fatigued
0,0,1,2,3,0.16091071955236544,0.792712056526223,0.29443882368659424,1.0,Distracted
0,2,1,1,2,0.3702476921153721,0.7011197116256411,0.3315260815307181,0.6983076726488656,Distracted
2,1,1,1,1,0.4104414840270191,0.47909905216917736,0.298871816252072,0.33394387163593914,Focused
2,3,1,0,1,0.6386256044298002,0.3540332055615194,0.3145567319691808,0.3409863474516465,Focused
2,2,2,3,2,0.7859447998855082,0.324302774471944,0.6738655255567384,0.699597073718786,Fatigued
0,0,1,3,2,0.2604655086198213,0.6650876685171023,0.19694161401040797,0.6900850204303353,Distracted
0,3,1,2,2,0.5663241274627725,0.44136446280610697,0.332807870421458,0.7019516893092869,Distracted
2,2,1,1,2,0.5365096796745523,0.3996396007155494,0.29983462188773824,0.721180463903087,Distracted
3,1,1,3,1,0.7476269361563097,0.2391910276189539,0.3280252940061725,0.3021143992128405,Stressed
3,3,2,2,2,0.9722742050207169,0.05570770682309309,0.6729573646321839,0.6293201306721891,Fatigued
3,0,3,0,3,0.4015329743236585,0.6143243620076899,1.0,1.0,Fatigued
1,3,1,0,2,0.5505526950066466,0.4350739324409494,0.26379235375596755,0.6801715166409887,Distracted
3,0,1,2,2,0.6334302273935315,0.3830481093024993,0.3535891964904378,0.7216599271142804,Distracted
2,0,1,0,0,0.3019680090124514,0.6586262656379241,0.33169157710605657,0.04088704363706208,Relaxed
1,0,1,2,1,0.17280581291594177,0.8640977920622723,0.3721495527935552,0.36772609714792603,Relaxed
3,0,1,0,0,0.42888771112947377,0.661898330807445,0.3502806212950077,0.010858480361951993,Focused
2,0,0,3,1,0.4876856022651344,0.3975712540994194,0.02592328910887838,0.4072670748912533,Focused
2,1,1,1,2,0.5447847188766741,0.5009592058322612,0.41472967645306513,0.6319960564354636,Focused
2,1,2,2,2,0.5078539096317458,0.3918677047320078,0.6573509265048494,0.7423181911688193,Fatigued
2,0,1,1,2,0.22597714104145894,0.7576694718896809,0.37025780379782464,0.6402189893831818,Relaxed
1,1,1,1,2,0.35413443943407685,0.6602880209130865,0.3970787898599277,0.6760185108192817,Distracted
0,3,3,0,1,0.39109741668730674,0.5925372487340468,0.9635493591859899,0.34673610245840913,Fatigued
1,2,2,3,0,0.6576996986706454,0.22014255999095012,0.6326470837080883,0.0,Focused
1,2,2,2,3,0.5196936454118835,0.5694758235032987,0.6402809812455377,0.9735048319218761,Distracted
2,1,3,3,3,0.44204058559629594,0.6432819420556011,0.9873043336501282,1.0,Fatigued
1,2,1,0,3,0.3431907657799424,0.7047892809494514,0.39130469115850536,1.0,Distracted
1,1,1,1,0,0.41414951155386104,0.6490781687153617,0.29437279935146865,0.008823302755675888,Focused
2,2,1,0,0,0.5263690291999841,0.5175578699761997,0.327974221449885,0.0,Focused
1,2,1,3,2,0.5579837328116595,0.3865197126904197,0.4150087111698232,0.6696235780189794,Distracted
3,0,2,2,3,0.5677308328528037,0.4907322896737659,0.7110713987058302,0.9189481706509464,Fatigued
3,1,2,2,1,0.6421443925766764,0.3492966926962902,0.6702438268347561,0.36544658569670435,Fatigued
0,0,2,0,3,0.00820787769283397,0.9746892155829643,0.6517823624922864,0.9911461196083452,Fatigued
2,3,1,2,1,0.9118191299644084,0.12075895025364133,0.27923559828670613,0.36871000130358583,Stressed
0,3,2,1,1,0.4020910387248726,0.5559118885119689,0.7206715587007569,0.29331147284238673,Fatigued
2,1,1,0,3,0.46922737671035075,0.5148477595462769,0.18697928232705138,0.9789339588221625,Distracted
3,3,0,0,2,0.8732391893285345,0.1333651233970589,0.0,0.6258355713566693,Stressed
0,1,1,0,2,0.13291447843645376,0.8353139478718541,0.37793209847914133,0.645369785428753,Relaxed
1,2,2,0,2,0.4508898561274826,0.48462812351604634,0.6015479935352357,0.7657902810853717,Distracted
2,1,3,0,2,0.3985779596022021,0.5472536378301944,1.0,0.6640027753527068,Fatigued
2,1,0,1,3,0.4856984570456781,0.48891758794480866,0.0,0.8858196319943612,Distracted
2,1,1,1,2,0.4946378928231444,0.49342604227041553,0.33603285153099616,0.6974305759331887,Distracted
0,0,1,0,0,0.0,1.0,0.30792385161353764,0.034065415007554195,Relaxed
2,1,1,2,1,0.5295445845676163,0.45457451385416386,0.3250907444299826,0.36218904448256856,Focused
1,1,3,0,3,0.24231510811526122,0.7589752292706048,1.0,0.9889427158392011,Fatigued
2,1,1,1,2,0.4412367814345563,0.6102432872878443,0.39954717576445264,0.7001356409590676,Distracted
0,3,1,2,2,0.5409879201044422,0.4527256814034541,0.3148307956151527,0.733545151009933,Distracted
0,1,1,0,0,0.14817545438300073,0.7911178104020746,0.37388989631557057,0.016276705029136373,Relaxed
0,1,2,2,0,0.2613172456228416,0.7499342254538464,0.7017992189040902,0.0,Fatigued
1,0,1,1,0,0.19858738586929167,0.778955530733749,0.2526984050616904,0.0,Relaxed
1,2,1,0,3,0.33742723360882776,0.6017321247537498,0.34789692566490443,1.0,Distracted
0,0,1,3,3,0.20685468645668184,0.8038535167204727,0.30891601411445935,1.0,Distracted
3,2,2,1,3,0.7836216665263672,0.1621366472836091,0.6610434281817631,1.0,Fatigued
1,2,1,2,0,0.5230325751937192,0.5383738582339785,0.43676263424401496,0.057156415223072965,Focused
2,2,2,1,2,0.5544704159795227,0.42799391343353443,0.7283155225767575,0.674828252527819,Fatigued
0,2,1,2,2,0.3180791541569619,0.7053514715688344,0.2243819605755645,0.6608193489566391,Distracted
3,0,1,1,3,0.5216796412121373,0.5634794146728396,0.2719507103365258,0.9873075786746746,Distracted
1,3,2,1,2,0.5878998649580875,0.335475673115062,0.6991614424331569,0.6060954706098047,Fatigued
2,3,2,2,3,0.838068297272631,0.18405964403336822,0.7202267034162564,1.0,Fatigued
2,1,1,3,2,0.6045903676665175,0.3481703580110597,0.33920948954346103,0.7159833634780218,Distracted
3,0,0,0,3,0.42584071206345436,0.6298936140990682,0.0,1.0,Distracted
3,3,1,3,3,0.9816870325501161,5.776184783460453e-05,0.38445176952385385,0.9727868824968701,Stressed
0,1,0,1,1,0.2284477696796366,0.7574489156233901,0.0,0.3349917711174069,Relaxed
2,2,1,2,3,0.6924048407865923,0.2835469078198282,0.33578950840654226,0.9602994220869172,Distracted
2,3,2,2,1,0.8334184036318182,0.2055384255499924,0.6757210470135988,0.353661119685322,Fatigued
0,1,1,2,0,0.19581379207936622,0.8128447432597365,0.23075967069114303,0.0,Relaxed
0,3,2,0,0,0.3863243243223063,0.6693085164942272,0.6697814365093282,0.0,Fatigued
1,0,0,3,1,0.33306813321824635,0.6207784452301763,0.0,0.2975802669924623,Relaxed
2,2,3,3,3,0.7732005465355337,0.16305724797016818,1.0,1.0,Fatigued
1,1,2,1,2,0.3324301673545837,0.7480367256681966,0.6344374213313208,0.6627959727311559,Distracted
2,2,1,2,0,0.6690700757970408,0.3909986304899577,0.3253244977463632,0.046116910506167515,Focused
2,2,1,1,3,0.618811210682864,0.3970871387062014,0.26235250099388835,1.0,Distracted
0,2,1,2,2,0.4260104734574598,0.5631295481475983,0.16225842293486364,0.6708449402963779,Distracted
0,0,1,3,0,0.2527472090300462,0.7352668101971694,0.3283494819042904,0.0,Relaxed
3,0,1,0,2,0.4319303261560536,0.5228455415896509,0.36848863722859415,0.5943870355752651,Focused
1,0,2,2,1,0.3143944364780097,0.718643450232498,0.6272385705671547,0.3382495155089684,Relaxed
1,2,1,2,1,0.5081837305843003,0.4760755643390041,0.36952245281212226,0.33333707757661213,Focused
1,0,2,0,1,0.10738716695437384,0.8402862853530056,0.6433630555336219,0.311787204680777,Relaxed
2,0,0,2,0,0.40027996134984517,0.586789006765786,0.0,0.0,Focused
1,0,2,0,1,0.12899924334278734,0.919702653583225,0.6628898713854721,0.29819390030259874,Fatigued
3,2,3,2,2,0.786320206115268,0.1961541071121275,0.9136794165339932,0.7143611735717427,Fatigued
0,0,3,1,2,0.04898646664036613,0.8828840958831253,0.9578110873843309,0.6484907324365333,Fatigued
2,0,1,1,0,0.3124653427101063,0.6597063659349385,0.3703455203740592,0.0,Relaxed
3,2,1,3,1,0.8672526090991581,0.11083063965672878,0.2777585099113034,0.3206850599418326,Stressed
3,0,0,1,3,0.4452096522266713,0.554700849609268,0.0,1.0,Distracted
1,1,2,2,2,0.4520406557508135,0.6887859198585374,0.6904510571365479,0.6497196520100088,Fatigued
0,0,1,0,0,0.026685137877258753,0.9524633058697592,0.3519363519374931,0.0,Relaxed
0,1,0,1,1,0.2928109637993327,0.7118440710938799,0.029203472455106256,0.3869941215985409,Relaxed
2,0,3,0,3,0.3098878506358233,0.7098452840380401,1.0,1.0,Fatigued
0,2,2,1,1,0.3447151220251209,0.6886099056598258,0.7268505771045708,0.308778376582654,Fatigued
2,3,2,2,3,0.7697606516732068,0.21595618609385395,0.7048251226426036,1.0,Fatigued
2,2,2,2,1,0.6603827921395181,0.3129945338035762,0.7079434024356105,0.27292279339065856,Fatigued
1,0,0,2,1,0.18851952110897435,0.7375982187286728,0.0,0.3429285525757901,Relaxed
1,0,1,2,1,0.2593126048041582,0.73413301021458,0.3622957995706105,0.3037044044208263,Relaxed
1,0,2,2,0,0.17614444503040827,0.8461925018382453,0.6354731499065912,0.028635374040047092,Relaxed
1,3,1,3,2,0.7087907971825342,0.2694404616277702,0.25611020693325565,0.6426107099746298,Stressed
2,2,3,2,0,0.7108364391468603,0.2712206521196955,1.0,0.0,Fatigued
2,0,1,1,2,0.3780414027573063,0.501923739525659,0.25216184319507057,0.6136984786217965,Relaxed
0,0,2,1,1,0.057439100455122204,0.9897733820607666,0.654772688161909,0.33124589963230744,Fatigued
1,2,1,0,3,0.4318202483218688,0.5416056357785743,0.31071205077076114,0.945040372560134,Distracted
